upper,lower,mult_high,mult_low,pnl
0.6,0.4,1.5,0.2,-20235
0.6,0.4,1.5,0.3,-19015
0.6,0.4,1.5,0.4,-17799
0.6,0.4,1.5,0.5,-16582
0.6,0.4,1.5,0.6,-15363
0.6,0.4,1.5,0.7,-14146
0.6,0.4,1.5,0.8,-12928
0.6,0.4,1.9,0.2,-25118
0.6,0.4,1.9,0.3,-23898
0.6,0.4,1.9,0.4,-22682
0.6,0.4,1.9,0.5,-21465
0.6,0.4,1.9,0.6,-20246
0.6,0.4,1.9,0.7,-19029
0.6,0.4,1.9,0.8,-17811
0.6,0.4,2.5,0.2,-32445
0.6,0.4,2.5,0.3,-31225
0.6,0.4,2.5,0.4,-30009
0.6,0.4,2.5,0.5,-28792
0.6,0.4,2.5,0.6,-27573
0.6,0.4,2.5,0.7,-26356
0.6,0.4,2.5,0.8,-25138
0.6,0.5,0.9,0.2,-3034
0.6,0.5,0.9,0.3,-2624
0.6,0.5,0.9,0.4,-2216
0.6,0.5,0.9,0.5,-1807
0.6,0.5,0.9,0.6,-1398
0.6,0.5,0.9,0.7,-990
0.6,0.5,0.9,0.8,-580
0.6,0.5,1.1,0.2,-80570
0.6,0.5,1.1,0.3,-73011
0.6,0.5,1.1,0.4,-65477
0.6,0.5,1.1,0.5,-57926
0.6,0.5,1.1,0.6,-50366
0.6,0.5,1.1,0.7,-42810
0.6,0.5,1.1,0.8,-35258
0.6,0.5,1.3,0.2,-104269
0.6,0.5,1.3,0.3,-96710
0.6,0.5,1.3,0.4,-89176
0.6,0.5,1.3,0.5,-81625
0.6,0.5,1.3,0.6,-74065
0.6,0.5,1.3,0.7,-66509
0.6,0.5,1.3,0.8,-58957
0.6,0.5,1.5,0.2,-127978
0.6,0.5,1.5,0.3,-120419
0.6,0.5,1.5,0.4,-112885
0.6,0.5,1.5,0.5,-105334
0.6,0.5,1.5,0.6,-97774
0.6,0.5,1.5,0.7,-90218
0.6,0.5,1.5,0.8,-82666
0.6,0.5,1.9,0.2,-175382
0.6,0.5,1.9,0.3,-167823
0.6,0.5,1.9,0.4,-160289
0.6,0.5,1.9,0.5,-152738
0.6,0.5,1.9,0.6,-145178
0.6,0.5,1.9,0.7,-137622
0.6,0.5,1.9,0.8,-130070
0.6,0.5,2.5,0.2,-246520
0.6,0.5,2.5,0.3,-238961
0.6,0.5,2.5,0.4,-231427
0.6,0.5,2.5,0.5,-223876
0.6,0.5,2.5,0.6,-216316
0.6,0.5,2.5,0.7,-208760
0.6,0.5,2.5,0.8,-201208
0.7,0,0.9,0.2,-14257
0.7,0,0.9,0.3,-14257
0.7,0,0.9,0.4,-14257
0.7,0,0.9,0.5,-14257
0.7,0,0.9,0.6,-14257
0.7,0,0.9,0.7,-14257
0.7,0,0.9,0.8,-14257
0.7,0,1.1,0.2,-2858
0.7,0,1.1,0.3,-2858
0.7,0,1.1,0.4,-2858
0.7,0,1.1,0.5,-2858
0.7,0,1.1,0.6,-2858
0.7,0,1.1,0.7,-2858
0.7,0,1.1,0.8,-2858
0.7,0,1.3,0.2,-4073
0.7,0,1.3,0.3,-4073
0.7,0,1.3,0.4,-4073
0.7,0,1.3,0.5,-4073
0.7,0,1.3,0.6,-4073
0.7,0,1.3,0.7,-4073
0.7,0,1.3,0.8,-4073
0.7,0,1.5,0.2,-5286
0.7,0,1.5,0.3,-5286
0.7,0,1.5,0.4,-5286
0.7,0,1.5,0.5,-5286
0.7,0,1.5,0.6,-5286
0.7,0,1.5,0.7,-5286
0.7,0,1.5,0.8,-5286
0.7,0,1.9,0.2,-7716
0.7,0,1.9,0.3,-7716
0.7,0,1.9,0.4,-7716
0.7,0,1.9,0.5,-7716
0.7,0,1.9,0.6,-7716
0.7,0,1.9,0.7,-7716
0.7,0,1.9,0.8,-7716
0.7,0,2.5,0.2,-11358
0.7,0,2.5,0.3,-11358
0.7,0,2.5,0.4,-11358
0.7,0,2.5,0.5,-11358
0.7,0,2.5,0.6,-11358
0.7,0,2.5,0.7,-11358
0.7,0,2.5,0.8,-11358
0.7,0.1,0.9,0.2,-68005
0.7,0.1,0.9,0.3,-62496
0.7,0.1,0.9,0.4,-56990
0.7,0.1,0.9,0.5,-51474
0.7,0.1,0.9,0.6,-45968
0.7,0.1,0.9,0.7,-40460
0.7,0.1,0.9,0.8,-34945
0.7,0.1,1.1,0.2,-55231
0.7,0.1,1.1,0.3,-49129
0.7,0.1,1.1,0.4,-43039
0.7,0.1,1.1,0.5,-36950
0.7,0.1,1.1,0.6,-30847
0.7,0.1,1.1,0.7,-24747
0.7,0.1,1.1,0.8,-18657
0.7,0.1,1.3,0.2,-59714
0.7,0.1,1.3,0.3,-53612
0.7,0.1,1.3,0.4,-47522
0.7,0.1,1.3,0.5,-41433
0.7,0.1,1.3,0.6,-35330
0.7,0.1,1.3,0.7,-29230
0.7,0.1,1.3,0.8,-23140
0.7,0.1,1.5,0.2,-64195
0.7,0.1,1.5,0.3,-58093
0.7,0.1,1.5,0.4,-52003
0.7,0.1,1.5,0.5,-45914
0.7,0.1,1.5,0.6,-39811
0.7,0.1,1.5,0.7,-33711
0.7,0.1,1.5,0.8,-27621
0.7,0.1,1.9,0.2,-73160
0.7,0.1,1.9,0.3,-67058
0.7,0.1,1.9,0.4,-60968
0.7,0.1,1.9,0.5,-54879
0.7,0.1,1.9,0.6,-48776
0.7,0.1,1.9,0.7,-42676
0.7,0.1,1.9,0.8,-36586
0.7,0.1,2.5,0.2,-86607
0.7,0.1,2.5,0.3,-80505
0.7,0.1,2.5,0.4,-74415
0.7,0.1,2.5,0.5,-68326
0.7,0.1,2.5,0.6,-62223
0.7,0.1,2.5,0.7,-56123
0.7,0.1,2.5,0.8,-50033
0.7,0.2,0.9,0.2,-1503
0.7,0.2,0.9,0.3,-1298
0.7,0.2,0.9,0.4,-1094
0.7,0.2,0.9,0.5,-890
0.7,0.2,0.9,0.6,-686
0.7,0.2,0.9,0.7,-482
0.7,0.2,0.9,0.8,-277
0.7,0.2,1.1,0.2,-53060
0.7,0.2,1.1,0.3,-46964
0.7,0.2,1.1,0.4,-40880
0.7,0.2,1.1,0.5,-34800
0.7,0.2,1.1,0.6,-28703
0.7,0.2,1.1,0.7,-22612
0.7,0.2,1.1,0.8,-16531
0.7,0.2,1.3,0.2,-54687
0.7,0.2,1.3,0.3,-48591
0.7,0.2,1.3,0.4,-42507
0.7,0.2,1.3,0.5,-36427
0.7,0.2,1.3,0.6,-30330
0.7,0.2,1.3,0.7,-24239
0.7,0.2,1.3,0.8,-18158
0.7,0.2,1.5,0.2,-56313
0.7,0.2,1.5,0.3,-50217
0.7,0.2,1.5,0.4,-44133
0.7,0.2,1.5,0.5,-38053
0.7,0.2,1.5,0.6,-31956
0.7,0.2,1.5,0.7,-25865
0.7,0.2,1.5,0.8,-19784
0.7,0.2,1.9,0.2,-59567
0.7,0.2,1.9,0.3,-53471
0.7,0.2,1.9,0.4,-47387
0.7,0.2,1.9,0.5,-41307
0.7,0.2,1.9,0.6,-35210
0.7,0.2,1.9,0.7,-29119
0.7,0.2,1.9,0.8,-23038
0.7,0.2,2.5,0.2,-64447
0.7,0.2,2.5,0.3,-58351
0.7,0.2,2.5,0.4,-52267
0.7,0.2,2.5,0.5,-46187
0.7,0.2,2.5,0.6,-40090
0.7,0.2,2.5,0.7,-33999
0.7,0.2,2.5,0.8,-27918
0.7,0.3,0.9,0.2,-7606
0.7,0.3,0.9,0.3,-7401
0.7,0.3,0.9,0.4,-7197
0.7,0.3,0.9,0.5,-6993
0.7,0.3,0.9,0.6,-6789
0.7,0.3,0.9,0.7,-6585
0.7,0.3,0.9,0.8,-6380
0.7,0.3,1.1,0.2,-63696
0.7,0.3,1.1,0.3,-56382
0.7,0.3,1.1,0.4,-49080
0.7,0.3,1.1,0.5,-41782
0.7,0.3,1.1,0.6,-34467
0.7,0.3,1.1,0.7,-27158
0.7,0.3,1.1,0.8,-19859
0.7,0.3,1.3,0.2,-65733
0.7,0.3,1.3,0.3,-58419
0.7,0.3,1.3,0.4,-51117
0.7,0.3,1.3,0.5,-43819
0.7,0.3,1.3,0.6,-36504
0.7,0.3,1.3,0.7,-29195
0.7,0.3,1.3,0.8,-21896
0.7,0.3,1.5,0.2,-67768
0.7,0.3,1.5,0.3,-60454
0.7,0.3,1.5,0.4,-53152
0.7,0.3,1.5,0.5,-45854
